SCREENWIDTH = 18
SCREENHEIGHT = 18
TICKRATE = 100000  # frame per sec
velocity = 1  # pixels per frame
apple_size = 1  # pixels
snake_size = 1  # pixels
positioner = snake_size//velocity
population_size = 100
parents_size = 10
idle_time = 3000  # ms
mutation_rate = 100  # per mile
mutation_frequency = 15  # percent
crossing_probability = 10  # percent
epoch_number = 10000

<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<Training>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>

Epoch;Best;Average;TheBestScore;BestEpoch;BestAverage;BestAverageEpoch
552;20.046;8.21583;31.063;518;9.9289;454
553;19.035;8.34567;31.063;518;9.9289;454
554;23.049;8.08562;31.063;518;9.9289;454
555;24.053;7.7948;31.063;518;9.9289;454
556;23.048;9.71883;31.063;518;9.9289;454
557;20.036;8.22564;31.063;518;9.9289;454
558;19.041;8.23549;31.063;518;9.9289;454
559;26.049;9.07734;31.063;518;9.9289;454
560;24.046;8.40597;31.063;518;9.9289;454
561;27.054;9.28779;31.063;518;9.9289;454
562;20.04;8.98676;31.063;518;9.9289;454
563;19.04;9.91906;31.063;518;9.9289;454
564;23.053;8.81692;31.063;518;9.9289;454
565;23.046;8.19564;31.063;518;9.9289;454
566;36.073;9.82901;36.073;566;9.9289;454
567;21.047;9.28795;36.073;566;9.9289;454
568;22.044;9.8288;36.073;566;9.9289;454
569;28.054;9.08718;36.073;566;9.9289;454
570;26.049;9.50799;36.073;566;9.9289;454
571;20.042;8.44621;36.073;566;9.9289;454
572;20.037;8.23521;36.073;566;9.9289;454
573;25.045;8.35561;36.073;566;9.9289;454
574;23.047;8.33584;36.073;566;9.9289;454
575;23.054;8.91698;36.073;566;9.9289;454
576;22.047;8.17525;36.073;566;9.9289;454
577;24.049;8.87678;36.073;566;9.9289;454
578;18.037;9.01722;36.073;566;9.9289;454
579;19.036;8.6663;36.073;566;9.9289;454
580;23.047;8.74653;36.073;566;9.9289;454
581;26.049;8.18556;36.073;566;9.9289;454
582;20.039;8.6367;36.073;566;9.9289;454
583;22.046;8.50619;36.073;566;9.9289;454
584;23.045;8.7867;36.073;566;9.9289;454
585;24.049;8.76651;36.073;566;9.9289;454
586;19.036;7.45418;36.073;566;9.9289;454
587;20.039;7.64438;36.073;566;9.9289;454
588;24.048;7.85511;36.073;566;9.9289;454
589;22.043;8.3156;36.073;566;9.9289;454
590;26.051;8.49586;36.073;566;9.9289;454
591;21.038;7.82493;36.073;566;9.9289;454
592;26.054;9.47835;36.073;566;9.9289;454
593;23.047;8.10539;36.073;566;9.9289;454
594;22.044;8.52627;36.073;566;9.9289;454
595;21.043;8.47626;36.073;566;9.9289;454
596;19.036;8.31561;36.073;566;9.9289;454
597;25.049;7.40419;36.073;566;9.9289;454
598;24.046;8.34592;36.073;566;9.9289;454
599;20.045;8.30588;36.073;566;9.9289;454
600;24.049;8.11523;36.073;566;9.9289;454
601;20.039;7.73456;36.073;566;9.9289;454
602;22.043;8.05509;36.073;566;9.9289;454
603;22.044;7.18338;36.073;566;9.9289;454
604;24.047;8.36567;36.073;566;9.9289;454
605;22.045;7.99515;36.073;566;9.9289;454
606;23.045;8.06541;36.073;566;9.9289;454
607;21.046;8.00505;36.073;566;9.9289;454
608;21.043;7.96505;36.073;566;9.9289;454
609;23.045;9.02714;36.073;566;9.9289;454
610;22.045;8.16565;36.073;566;9.9289;454
611;19.037;7.20345;36.073;566;9.9289;454
612;21.041;7.88495;36.073;566;9.9289;454
613;19.04;7.43421;36.073;566;9.9289;454
614;23.045;7.83511;36.073;566;9.9289;454
615;23.044;7.81504;36.073;566;9.9289;454
616;22.045;8.47627;36.073;566;9.9289;454
617;25.05;8.54633;36.073;566;9.9289;454
618;21.043;8.1756;36.073;566;9.9289;454
619;21.039;9.03723;36.073;566;9.9289;454
620;23.043;10.04929;36.073;566;10.04929;620
621;21.043;8.70654;36.073;566;10.04929;620
622;25.041;8.37549;36.073;566;10.04929;620
623;25.047;8.8168;36.073;566;10.04929;620
624;21.041;8.255700000000001;36.073;566;10.04929;620
625;20.038;8.626619999999999;36.073;566;10.04929;620
626;21.043;7.75458;36.073;566;10.04929;620
627;23.046;8.79663;36.073;566;10.04929;620
628;27.052;8.73673;36.073;566;10.04929;620
629;31.062;8.82693;36.073;566;10.04929;620
630;23.047;8.34574;36.073;566;10.04929;620
631;22.04;7.95508;36.073;566;10.04929;620
632;20.043;7.70461;36.073;566;10.04929;620
633;23.042;9.37781;36.073;566;10.04929;620
634;24.047;7.46395;36.073;566;10.04929;620
635;25.049;8.19537;36.073;566;10.04929;620
636;27.055;9.00706;36.073;566;10.04929;620
637;25.047;8.16572;36.073;566;10.04929;620
638;24.049;8.71669;36.073;566;10.04929;620
639;23.043;8.5262;36.073;566;10.04929;620
640;18.038;7.9252;36.073;566;10.04929;620
641;19.039;7.62473;36.073;566;10.04929;620
642;23.053;8.08563;36.073;566;10.04929;620
643;20.044;7.32393;36.073;566;10.04929;620
644;28.055;8.13587;36.073;566;10.04929;620
645;23.045;8.28579;36.073;566;10.04929;620
646;19.038;7.99511;36.073;566;10.04929;620
647;19.035;8.05507;36.073;566;10.04929;620
648;22.044;7.9452300000000005;36.073;566;10.04929;620
649;22.045;8.09551;36.073;566;10.04929;620
650;29.051;8.56633;36.073;566;10.04929;620
651;20.038;8.39587;36.073;566;10.04929;620
652;20.039;8.24562;36.073;566;10.04929;620
653;22.043;8.35576;36.073;566;10.04929;620
654;27.055;8.3658;36.073;566;10.04929;620
655;22.044;6.88299;36.073;566;10.04929;620
656;26.049;8.936960000000001;36.073;566;10.04929;620
657;21.041;7.64441;36.073;566;10.04929;620
658;24.053;8.335890000000001;36.073;566;10.04929;620
659;25.052;9.01749;36.073;566;10.04929;620
660;20.037;7.65437;36.073;566;10.04929;620
661;25.05;9.09734;36.073;566;10.04929;620
662;23.047;9.47826;36.073;566;10.04929;620
663;23.044;9.23774;36.073;566;10.04929;620
664;21.04;8.15572;36.073;566;10.04929;620
665;24.049;8.66646;36.073;566;10.04929;620
666;23.048;8.2858;36.073;566;10.04929;620
667;21.041;7.84471;36.073;566;10.04929;620
668;19.037;8.4058;36.073;566;10.04929;620
669;27.057;8.61654;36.073;566;10.04929;620
670;20.039;8.265789999999999;36.073;566;10.04929;620
671;24.049;8.56648;36.073;566;10.04929;620
672;24.047;8.50624;36.073;566;10.04929;620
673;22.037;9.04732;36.073;566;10.04929;620
674;20.039;8.29575;36.073;566;10.04929;620
675;25.054;9.34786;36.073;566;10.04929;620
676;28.051;9.44778;36.073;566;10.04929;620
677;23.043;8.92698;36.073;566;10.04929;620
678;23.05;8.61627;36.073;566;10.04929;620
679;23.053;9.02727;36.073;566;10.04929;620
680;24.046;8.46597;36.073;566;10.04929;620
681;21.041;9.18765;36.073;566;10.04929;620
682;28.051;9.54836;36.073;566;10.04929;620
683;19.037;7.64414;36.073;566;10.04929;620
684;25.05;8.95691;36.073;566;10.04929;620
685;24.042;8.41572;36.073;566;10.04929;620
686;24.045;8.80682;36.073;566;10.04929;620
687;21.039;8.57641;36.073;566;10.04929;620
688;24.044;8.16555;36.073;566;10.04929;620
689;18.041;8.86716;36.073;566;10.04929;620
690;22.049;10.16969;36.073;566;10.16969;690
691;23.047;9.56827;36.073;566;10.16969;690
692;28.061;8.65681;36.073;566;10.16969;690
693;22.046;8.65642;36.073;566;10.16969;690
694;24.047;9.36805;36.073;566;10.16969;690
695;26.052;8.75656;36.073;566;10.16969;690
696;22.043;8.42615;36.073;566;10.16969;690
697;22.043;8.03523;36.073;566;10.16969;690
698;24.047;7.6143;36.073;566;10.16969;690
699;20.04;9.27762;36.073;566;10.16969;690
700;19.035;8.43607;36.073;566;10.16969;690
701;19.037;8.09523;36.073;566;10.16969;690
702;20.039;8.13554;36.073;566;10.16969;690
703;23.045;9.45796;36.073;566;10.16969;690
704;22.045;8.52649;36.073;566;10.16969;690
705;22.041;9.28796;36.073;566;10.16969;690
706;23.043;8.55616;36.073;566;10.16969;690
707;20.04;8.5062;36.073;566;10.16969;690
708;21.042;7.97541;36.073;566;10.16969;690
709;21.039;8.15544;36.073;566;10.16969;690
710;23.045;8.225810000000001;36.073;566;10.16969;690
711;20.043;7.69456;36.073;566;10.16969;690
712;19.041;8.67647;36.073;566;10.16969;690
713;23.043;8.70652;36.073;566;10.16969;690
714;23.051;8.31627;36.073;566;10.16969;690
715;20.041;8.78696;36.073;566;10.16969;690
716;20.038;8.05501;36.073;566;10.16969;690
717;22.046;8.25562;36.073;566;10.16969;690
718;20.041;8.99718;36.073;566;10.16969;690
719;23.049;8.96734;36.073;566;10.16969;690
720;24.048;8.56625;36.073;566;10.16969;690
721;19.038;8.15559;36.073;566;10.16969;690
722;20.042;8.44615;36.073;566;10.16969;690
723;22.042;8.81682;36.073;566;10.16969;690
724;23.047;8.88696;36.073;566;10.16969;690
725;23.042;7.67439;36.073;566;10.16969;690
726;25.051;8.9773;36.073;566;10.16969;690
727;25.049;8.81667;36.073;566;10.16969;690
728;20.04;7.96514;36.073;566;10.16969;690
729;28.055;8.376;36.073;566;10.16969;690
730;21.044;8.12543;36.073;566;10.16969;690
731;23.047;8.77654;36.073;566;10.16969;690
732;19.036;8.8668;36.073;566;10.16969;690
733;21.043;7.95489;36.073;566;10.16969;690
734;24.048;8.13553;36.073;566;10.16969;690
735;26.049;9.00733;36.073;566;10.16969;690
736;20.039;9.11758;36.073;566;10.16969;690
737;22.043;8.44604;36.073;566;10.16969;690
738;21.042;9.31789;36.073;566;10.16969;690
739;19.037;8.54624;36.073;566;10.16969;690
740;25.05;9.12728;36.073;566;10.16969;690
741;24.046;8.85699;36.073;566;10.16969;690
742;21.046;8.84694;36.073;566;10.16969;690
743;26.051;9.12735;36.073;566;10.16969;690
744;24.045;9.2778;36.073;566;10.16969;690
745;20.041;7.75493;36.073;566;10.16969;690
746;19.039;8.44606;36.073;566;10.16969;690
747;23.049;8.38573;36.073;566;10.16969;690
748;25.051;8.71666;36.073;566;10.16969;690
749;22.045;7.85476;36.073;566;10.16969;690
750;23.045;9.30808;36.073;566;10.16969;690
751;22.049;9.0772;36.073;566;10.16969;690
752;21.041;8.09549;36.073;566;10.16969;690
753;23.049;7.99506;36.073;566;10.16969;690
754;20.039;8.78659;36.073;566;10.16969;690
755;22.048;9.31719;36.073;566;10.16969;690
756;22.047;9.15776;36.073;566;10.16969;690
757;22.047;8.91689;36.073;566;10.16969;690
758;22.041;8.74677;36.073;566;10.16969;690
759;22.041;7.74461;36.073;566;10.16969;690
760;23.045;8.80708;36.073;566;10.16969;690
761;21.043;8.14522;36.073;566;10.16969;690
762;26.053;9.06748;36.073;566;10.16969;690
763;24.047;8.43624;36.073;566;10.16969;690
764;25.05;8.37575;36.073;566;10.16969;690
765;20.047;8.23565;36.073;566;10.16969;690
766;21.045;8.70672;36.073;566;10.16969;690
767;22.047;9.71872;36.073;566;10.16969;690
768;20.039;8.37587;36.073;566;10.16969;690
769;23.047;8.94757;36.073;566;10.16969;690
770;23.047;8.16556;36.073;566;10.16969;690
771;20.045;8.4764;36.073;566;10.16969;690
772;23.041;8.837;36.073;566;10.16969;690
773;20.045;8.03523;36.073;566;10.16969;690
774;23.051;8.66657;36.073;566;10.16969;690
775;26.047;8.3559;36.073;566;10.16969;690
776;20.039;8.88728;36.073;566;10.16969;690
777;23.049;8.76657;36.073;566;10.16969;690
778;22.041;9.35786;36.073;566;10.16969;690
779;23.053;8.64659;36.073;566;10.16969;690
780;22.043;8.72652;36.073;566;10.16969;690
781;19.041;8.49605;36.073;566;10.16969;690
782;25.058;8.697;36.073;566;10.16969;690
783;25.047;8.92726;36.073;566;10.16969;690
784;25.049;9.23771;36.073;566;10.16969;690
785;21.041;9.34768;36.073;566;10.16969;690
786;22.048;9.71873;36.073;566;10.16969;690
787;21.043;8.76696;36.073;566;10.16969;690
788;19.041;8.2357;36.073;566;10.16969;690
789;22.049;8.847;36.073;566;10.16969;690
790;26.054;8.64673;36.073;566;10.16969;690
791;23.051;8.76675;36.073;566;10.16969;690
792;22.044;8.08539;36.073;566;10.16969;690
793;21.046;8.06551;36.073;566;10.16969;690
794;26.05;9.13731;36.073;566;10.16969;690
795;22.042;9.02706;36.073;566;10.16969;690
796;23.041;9.42832;36.073;566;10.16969;690
797;22.045;7.90518;36.073;566;10.16969;690
798;22.046;8.3861;36.073;566;10.16969;690
799;24.047;8.12544;36.073;566;10.16969;690
800;19.04;7.64464;36.073;566;10.16969;690
801;27.049;8.30571;36.073;566;10.16969;690
802;20.041;8.52633;36.073;566;10.16969;690
803;20.043;9.11729;36.073;566;10.16969;690
804;21.041;8.18562;36.073;566;10.16969;690
805;22.043;8.21545;36.073;566;10.16969;690
806;24.054;7.995;36.073;566;10.16969;690
807;29.057;10.16972;36.073;566;10.16972;807
808;24.045;8.53618;36.073;566;10.16972;807
809;21.038;8.28567;36.073;566;10.16972;807
810;27.056;8.92705;36.073;566;10.16972;807
811;24.046;9.16749;36.073;566;10.16972;807
812;23.047;9.18748;36.073;566;10.16972;807
813;25.051;9.54837;36.073;566;10.16972;807
814;25.051;10.16973;36.073;566;10.16973;814
815;23.049;8.25585;36.073;566;10.16973;814
816;23.046;8.43603;36.073;566;10.16973;814
817;22.046;8.81716;36.073;566;10.16973;814
818;25.047;8.09531;36.073;566;10.16973;814
819;24.051;8.82672;36.073;566;10.16973;814
820;19.037;8.37614;36.073;566;10.16973;814
821;26.055;8.49625;36.073;566;10.16973;814
822;24.049;8.94734;36.073;566;10.16973;814
823;24.044;8.93689;36.073;566;10.16973;814
824;20.043;8.67648;36.073;566;10.16973;814
825;21.041;8.80676;36.073;566;10.16973;814
826;22.042;8.98715;36.073;566;10.16973;814
827;22.047;8.89705;36.073;566;10.16973;814
828;23.047;8.52634;36.073;566;10.16973;814
829;20.041;9.03708;36.073;566;10.16973;814
830;22.042;8.33595;36.073;566;10.16973;814
831;20.042;8.58637;36.073;566;10.16973;814
832;22.043;8.66638;36.073;566;10.16973;814
833;22.042;7.8147400000000005;36.073;566;10.16973;814
834;24.049;8.4059;36.073;566;10.16973;814
835;29.059;9.52845;36.073;566;10.16973;814
836;21.041;7.05356;36.073;566;10.16973;814
837;26.055;9.30792;36.073;566;10.16973;814
838;24.047;8.59649;36.073;566;10.16973;814
839;24.047;8.61646;36.073;566;10.16973;814
840;24.048;9.42836;36.073;566;10.16973;814
841;25.049;8.94706;36.073;566;10.16973;814
842;22.051;8.96729;36.073;566;10.16973;814
843;23.048;8.93724;36.073;566;10.16973;814
844;23.04;9.1173;36.073;566;10.16973;814
845;24.053;9.87915;36.073;566;10.16973;814
846;24.05;8.69646;36.073;566;10.16973;814
847;19.037;8.73647;36.073;566;10.16973;814
848;23.045;8.97695;36.073;566;10.16973;814
849;19.039;8.436;36.073;566;10.16973;814
850;21.043;8.46629;36.073;566;10.16973;814
851;20.038;8.12581;36.073;566;10.16973;814
852;25.046;8.7367;36.073;566;10.16973;814
853;21.043;8.62627;36.073;566;10.16973;814
854;20.045;8.79676;36.073;566;10.16973;814
855;24.047;9.50834;36.073;566;10.16973;814
856;28.058;9.00696;36.073;566;10.16973;814
857;21.039;8.65649;36.073;566;10.16973;814
858;26.051;9.58842;36.073;566;10.16973;814
859;24.04;9.12736;36.073;566;10.16973;814
860;18.035;8.60651;36.073;566;10.16973;814
861;23.042;9.12777;36.073;566;10.16973;814
862;25.051;8.59639;36.073;566;10.16973;814
863;24.051;9.15773;36.073;566;10.16973;814
864;23.041;9.14742;36.073;566;10.16973;814
865;22.047;8.98717;36.073;566;10.16973;814
866;23.044;8.80698;36.073;566;10.16973;814
867;24.05;9.24771;36.073;566;10.16973;814
868;24.043;9.518089999999999;36.073;566;10.16973;814
869;23.046;8.96717;36.073;566;10.16973;814
870;21.042;8.08524;36.073;566;10.16973;814
871;21.049;8.97729;36.073;566;10.16973;814
872;24.05;8.897029999999999;36.073;566;10.16973;814
873;22.041;8.32569;36.073;566;10.16973;814
874;21.044;8.90713;36.073;566;10.16973;814
875;25.05;10.06951;36.073;566;10.16973;814
876;21.041;8.44591;36.073;566;10.16973;814
877;26.053;8.3359;36.073;566;10.16973;814
878;20.044;8.38615;36.073;566;10.16973;814
879;21.041;7.77459;36.073;566;10.16973;814
880;20.043;7.85507;36.073;566;10.16973;814
881;25.049;9.01739;36.073;566;10.16973;814
882;21.043;9.65851;36.073;566;10.16973;814
883;19.039;8.29578;36.073;566;10.16973;814
884;22.042;9.07712;36.073;566;10.16973;814
885;21.037;8.53618;36.073;566;10.16973;814
886;23.047;8.35605;36.073;566;10.16973;814
887;22.043;9.08752;36.073;566;10.16973;814
888;22.039;8.30553;36.073;566;10.16973;814
889;23.051;9.37773;36.073;566;10.16973;814
890;25.045;9.40802;36.073;566;10.16973;814
891;21.041;7.87505;36.073;566;10.16973;814
892;28.055;9.37801;36.073;566;10.16973;814
893;24.047;9.01721;36.073;566;10.16973;814
894;22.046;9.09729;36.073;566;10.16973;814
895;19.039;8.54626;36.073;566;10.16973;814
896;21.041;7.72464;36.073;566;10.16973;814
897;21.042;8.48619;36.073;566;10.16973;814
898;20.041;8.36587;36.073;566;10.16973;814
899;22.045;8.53624;36.073;566;10.16973;814
900;20.037;8.41614;36.073;566;10.16973;814
901;21.043;8.1554;36.073;566;10.16973;814
902;20.04;8.16525;36.073;566;10.16973;814
903;22.043;8.66636;36.073;566;10.16973;814
904;20.037;8.87697;36.073;566;10.16973;814
905;25.047;8.29559;36.073;566;10.16973;814
906;22.043;9.07733;36.073;566;10.16973;814
907;21.043;8.58665;36.073;566;10.16973;814
908;22.044;9.31786;36.073;566;10.16973;814
909;25.052;8.88675;36.073;566;10.16973;814
910;25.048;10.36002;36.073;566;10.36002;910
911;22.045;8.26566;36.073;566;10.36002;910
912;21.043;9.12764;36.073;566;10.36002;910
913;21.042;8.75661;36.073;566;10.36002;910
914;23.047;8.75664;36.073;566;10.36002;910
915;22.046;8.93715;36.073;566;10.36002;910
916;19.038;8.7467;36.073;566;10.36002;910
917;22.042;8.94718;36.073;566;10.36002;910
918;20.045;8.1555;36.073;566;10.36002;910
919;22.039;8.8869;36.073;566;10.36002;910
920;20.039;7.89458;36.073;566;10.36002;910
921;25.045;7.91488;36.073;566;10.36002;910
922;24.048;9.1474;36.073;566;10.36002;910
923;21.047;9.84919;36.073;566;10.36002;910
924;18.039;8.50615;36.073;566;10.36002;910
925;20.035;8.46629;36.073;566;10.36002;910
926;23.047;8.14552;36.073;566;10.36002;910
927;21.045;7.84476;36.073;566;10.36002;910
928;22.047;8.4464;36.073;566;10.36002;910
929;20.039;8.19582;36.073;566;10.36002;910
930;25.054;8.66673;36.073;566;10.36002;910
931;24.049;9.24783;36.073;566;10.36002;910
932;25.051;8.91714;36.073;566;10.36002;910
933;24.054;8.76697;36.073;566;10.36002;910
934;22.046;8.88706;36.073;566;10.36002;910
935;19.039;7.85486;36.073;566;10.36002;910
936;24.049;8.54609;36.073;566;10.36002;910
937;26.051;8.85702;36.073;566;10.36002;910
938;22.051;9.36816;36.073;566;10.36002;910
939;21.043;8.6366;36.073;566;10.36002;910
940;25.052;9.64876;36.073;566;10.36002;910
941;19.041;8.50637;36.073;566;10.36002;910
942;22.047;8.39601;36.073;566;10.36002;910
943;24.048;9.58868;36.073;566;10.36002;910
944;20.04;8.36598;36.073;566;10.36002;910
945;25.052;8.31568;36.073;566;10.36002;910
946;23.043;8.27598;36.073;566;10.36002;910
947;20.043;8.88703;36.073;566;10.36002;910
948;20.036;8.95688;36.073;566;10.36002;910
949;25.049;8.7664;36.073;566;10.36002;910
950;24.045;8.406;36.073;566;10.36002;910
951;22.041;8.21561;36.073;566;10.36002;910
952;21.041;8.83693;36.073;566;10.36002;910
953;26.053;9.06711;36.073;566;10.36002;910
954;24.05;9.51833;36.073;566;10.36002;910
955;22.044;9.14759;36.073;566;10.36002;910
956;20.041;8.0752;36.073;566;10.36002;910
957;20.04;8.43633;36.073;566;10.36002;910
958;20.042;9.45783;36.073;566;10.36002;910
959;22.044;8.18568;36.073;566;10.36002;910
960;24.043;9.06723;36.073;566;10.36002;910
961;21.047;9.58832;36.073;566;10.36002;910
962;23.049;8.87694;36.073;566;10.36002;910
963;22.047;8.22589;36.073;566;10.36002;910
964;25.051;8.35572;36.073;566;10.36002;910
965;23.047;9.02711;36.073;566;10.36002;910
966;23.045;7.23375;36.073;566;10.36002;910
967;22.046;8.75676;36.073;566;10.36002;910
968;25.044;9.16751;36.073;566;10.36002;910
969;22.044;8.93689;36.073;566;10.36002;910
970;21.04;8.94707;36.073;566;10.36002;910
971;22.043;8.97729;36.073;566;10.36002;910
972;24.047;8.74691;36.073;566;10.36002;910
973;18.037;8.34597;36.073;566;10.36002;910
974;27.053;8.39626;36.073;566;10.36002;910
975;25.045;8.40617;36.073;566;10.36002;910
976;22.039;8.73669;36.073;566;10.36002;910
977;23.053;8.92699;36.073;566;10.36002;910
978;25.05;8.84688;36.073;566;10.36002;910
979;24.049;9.1375;36.073;566;10.36002;910
980;25.046;9.30778;36.073;566;10.36002;910
981;23.047;8.31574;36.073;566;10.36002;910
982;22.045;9.14764;36.073;566;10.36002;910
983;23.043;9.33786;36.073;566;10.36002;910
984;20.042;9.76856;36.073;566;10.36002;910
985;22.041;8.015320000000001;36.073;566;10.36002;910
986;22.039;9.26761;36.073;566;10.36002;910
987;19.038;8.65646;36.073;566;10.36002;910
988;21.041;8.95719;36.073;566;10.36002;910
989;19.042;8.19576;36.073;566;10.36002;910
990;21.042;8.98725;36.073;566;10.36002;910
991;24.045;9.27782;36.073;566;10.36002;910
992;22.043;8.82677;36.073;566;10.36002;910
993;21.039;8.48608;36.073;566;10.36002;910
994;20.042;8.32602;36.073;566;10.36002;910
995;23.045;8.85702;36.073;566;10.36002;910
996;19.038;9.32763;36.073;566;10.36002;910
997;21.039;9.40797;36.073;566;10.36002;910
998;24.049;8.99728;36.073;566;10.36002;910
999;20.045;8.09524;36.073;566;10.36002;910
1000;24.047;8.81671;36.073;566;10.36002;910
1001;20.031;8.64638;36.073;566;10.36002;910
1002;25.049;8.85676;36.073;566;10.36002;910
1003;24.051;8.16528;36.073;566;10.36002;910
1004;22.044;8.50586;36.073;566;10.36002;910
1005;21.041;9.22766;36.073;566;10.36002;910
1006;19.037;8.36568;36.073;566;10.36002;910
1007;21.04;8.27554;36.073;566;10.36002;910
1008;21.04;7.27344;36.073;566;10.36002;910
1009;21.039;8.43572;36.073;566;10.36002;910
1010;24.052;8.0751;36.073;566;10.36002;910
1011;26.049;8.796899999999999;36.073;566;10.36002;910
1012;22.043;8.65639;36.073;566;10.36002;910
1013;21.038;8.76666;36.073;566;10.36002;910
1014;22.041;9.32774;36.073;566;10.36002;910
1015;21.041;8.96707;36.073;566;10.36002;910
1016;23.047;8.5361;36.073;566;10.36002;910
1017;21.039;8.76687;36.073;566;10.36002;910
1018;20.04;8.54628;36.073;566;10.36002;910
1019;25.052;8.38604;36.073;566;10.36002;910
1020;23.045;8.13546;36.073;566;10.36002;910
1021;23.039;8.89703;36.073;566;10.36002;910
1022;20.039;9.24768;36.073;566;10.36002;910
1023;19.039;8.97702;36.073;566;10.36002;910
1024;27.057;9.64858;36.073;566;10.36002;910
1025;23.042;7.41379;36.073;566;10.36002;910
1026;24.046;7.77472;36.073;566;10.36002;910
1027;21.039;8.21549;36.073;566;10.36002;910
1028;27.057;8.5261;36.073;566;10.36002;910
1029;27.056;9.08747;36.073;566;10.36002;910
1030;21.039;8.8066;36.073;566;10.36002;910
1031;22.043;7.42396;36.073;566;10.36002;910
1032;19.04;8.19555;36.073;566;10.36002;910
1033;27.051;8.29559;36.073;566;10.36002;910
1034;22.042;7.76463;36.073;566;10.36002;910
1035;20.037;8.32562;36.073;566;10.36002;910
1036;21.041;9.05707;36.073;566;10.36002;910
1037;25.054;8.09539;36.073;566;10.36002;910
1038;23.043;8.03496;36.073;566;10.36002;910
1039;24.047;8.50617;36.073;566;10.36002;910
1040;22.043;9.3279;36.073;566;10.36002;910
1041;21.041;9.16735;36.073;566;10.36002;910
1042;19.041;8.07528;36.073;566;10.36002;910
1043;22.047;8.60615;36.073;566;10.36002;910
1044;23.047;8.06513;36.073;566;10.36002;910
1045;22.043;8.99698;36.073;566;10.36002;910
1046;22.045;8.86678;36.073;566;10.36002;910
1047;22.042;8.72645;36.073;566;10.36002;910
1048;22.044;7.45395;36.073;566;10.36002;910
1049;25.045;8.99708;36.073;566;10.36002;910
1050;22.045;9.00702;36.073;566;10.36002;910
1051;22.045;8.68641;36.073;566;10.36002;910
1052;20.038;7.5544;36.073;566;10.36002;910
1053;21.04;7.87465;36.073;566;10.36002;910
1054;23.041;8.23552;36.073;566;10.36002;910
1055;20.039;8.30565;36.073;566;10.36002;910
1056;25.051;7.25355;36.073;566;10.36002;910
1057;21.039;8.43581;36.073;566;10.36002;910
1058;28.057;8.39585;36.073;566;10.36002;910
1059;22.046;8.59622;36.073;566;10.36002;910
1060;20.04;8.6365;36.073;566;10.36002;910
1061;23.051;8.92715;36.073;566;10.36002;910
1062;25.048;8.82665;36.073;566;10.36002;910
1063;25.051;9.25767;36.073;566;10.36002;910
1064;23.048;8.57623;36.073;566;10.36002;910
1065;23.045;8.25542;36.073;566;10.36002;910
1066;25.047;8.34594;36.073;566;10.36002;910
1067;20.038;8.02504;36.073;566;10.36002;910
1068;23.047;8.7764;36.073;566;10.36002;910
1069;22.043;8.53609;36.073;566;10.36002;910
1070;22.041;8.55611;36.073;566;10.36002;910
1071;22.041;8.22537;36.073;566;10.36002;910
1072;23.045;8.82659;36.073;566;10.36002;910
1073;25.047;8.15535;36.073;566;10.36002;910
1074;24.047;8.60625;36.073;566;10.36002;910
1075;21.043;8.60618;36.073;566;10.36002;910
1076;19.033;9.21752;36.073;566;10.36002;910
1077;21.042;8.91688;36.073;566;10.36002;910
1078;23.043;7.89467;36.073;566;10.36002;910
1079;19.038;8.42575;36.073;566;10.36002;910
1080;28.056;8.40581;36.073;566;10.36002;910
1081;20.041;8.22576;36.073;566;10.36002;910
1082;21.043;8.65631;36.073;566;10.36002;910
1083;19.037;8.31587;36.073;566;10.36002;910
1084;21.04;8.14527;36.073;566;10.36002;910
1085;22.045;7.78454;36.073;566;10.36002;910
1086;19.041;8.62608;36.073;566;10.36002;910
1087;27.054;9.16746;36.073;566;10.36002;910
1088;26.05;9.17746;36.073;566;10.36002;910
1089;19.039;8.09516;36.073;566;10.36002;910
1090;21.042;9.01688;36.073;566;10.36002;910
1091;22.045;8.12522;36.073;566;10.36002;910
1092;20.04;6.79248;36.073;566;10.36002;910
1093;18.034;7.88486;36.073;566;10.36002;910
1094;26.047;9.28759;36.073;566;10.36002;910
1095;24.046;8.376;36.073;566;10.36002;910
1096;20.04;8.72661;36.073;566;10.36002;910
1097;23.045;9.00701;36.073;566;10.36002;910
1098;25.049;8.726420000000001;36.073;566;10.36002;910
1099;21.041;9.00697;36.073;566;10.36002;910
1100;24.051;9.21792;36.073;566;10.36002;910
1101;22.042;8.97721;36.073;566;10.36002;910
1102;20.038;9.30755;36.073;566;10.36002;910
1103;21.045;8.506310000000001;36.073;566;10.36002;910
1104;22.043;7.91504;36.073;566;10.36002;910
1105;22.043;8.90724;36.073;566;10.36002;910
1106;23.045;9.94903;36.073;566;10.36002;910
1107;20.038;8.16539;36.073;566;10.36002;910
1108;21.041;8.35591;36.073;566;10.36002;910
1109;21.042;8.24543;36.073;566;10.36002;910
1110;24.047;8.59611;36.073;566;10.36002;910
1111;23.045;7.82497;36.073;566;10.36002;910
1112;20.039;7.54436;36.073;566;10.36002;910
1113;24.041;8.54618;36.073;566;10.36002;910
1114;24.047;7.98511;36.073;566;10.36002;910
1115;23.048;8.33591;36.073;566;10.36002;910
1116;19.042;8.977;36.073;566;10.36002;910
